index,timestampSec,durationSec,keyFrame,pictureType,meanY,p50Y,p95Y,p99Y,maxY,bright90Fraction,bright98Fraction,deltaMean,deltaFraction01,deltaMaxTile,deltaTileX,deltaTileY
44,1.76,,0,P,0.10310390570588236,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,3.8627686274509796e-05,0.0,0.000965692156862745,0,0
45,1.8,,0,P,0.10310557237254903,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,6.372549019607846e-06,0.0,0.00015931372549019614,0,0
46,1.84,,0,P,0.10310557237254903,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,0.0,0.0,0.0,0,0
47,1.88,,0,P,0.10310557237254903,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,0.0,0.0,0.0,0,0
48,1.92,,0,P,0.10310557237254903,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,0.0,0.0,0.0,0,0
49,1.96,,0,P,0.10310557237254903,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,0.0,0.0,0.0,0,0
50,2.0,,0,P,0.10310557237254903,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,0.0,0.0,0.0,0,0
51,2.04,,0,P,0.10310557237254903,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,0.0,0.0,0.0,0,0
52,2.08,,0,P,0.10310557237254903,0.0941286274509804,0.1457113725490196,0.35017882352941176,0.9546243137254903,0.0002,0.0,0.0,0.0,0.0,0,0
53,2.12,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.00029819439215686275,0.0,0.00147133431372549,0,0
54,2.16,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
55,2.2,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
56,2.24,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
57,2.28,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
58,2.32,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
59,2.36,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
60,2.4,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
61,2.44,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
62,2.48,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
63,2.52,,0,P,0.10313991821568627,0.0941286274509804,0.14601019607843135,0.34965098039215686,0.9571411764705883,0.000225,0.0,0.0,0.0,0.0,0,0
64,2.56,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.001014911588235294,0.0,0.0032943529411764705,0,0
65,2.6,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
